appendix;page;row_num;plot_num_plan;point_nums;cadastral_designation;address;area_egrn_m2;land_category;vri_current;land_category_new;vri_new;area_formed_m2;public_territory;formation_method
1;29;12;12;;90:11:130701:171;Республика Крым, Сакский район, на территории Лесновского сельского совета, индивидуальный участок №2;1000.0;Земли сельскохозяйственно го назначения;Размещение дачных домов и садовых домов;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;30;13;13;;90:11:130701:18;Республика Крым, Сакский район, на территории Лесновского сельского совета, индивидуальный участок № 23;1000.0;Земли сельскохозяйственно го назначения;Размещение дачных домов и садовых домов;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;30;14;14;;90:11:130701:182;Республика Крым, Сакский район, на территории Лесновского сельского совета, земельный участок № 13;1000.0;Земли сельскохозяйственно го назначения;Размещение дачных домов и садовых домов;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;30;15;15;;90:11:130701:184;Республика Крым, р-н Сакский, на терриитории Лесновского сельского совета, индивидуальный участок №8;1000.0;Земли сельскохозяйственно го назначения;Размещение дачных домов и садовых домов;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;30;16;16;;90:11:130701:19;Республика Крым, Сакский район, на территории Лесновского сельского совета, индивидуальный участок № 159;1000.0;Земли сельскохозяйственно го назначения;Размещение дачных домов и садовых домов;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;30;17;17;;90:11:130701:20;Республика Крым, Сакский район, на территории Лесновского сельского совета, индивидуальный участок 25;1000.0;Земли сельскохозяйственно го назначения;Размещение дачных домов и садовых домов;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;30;18;18;;90:11:130701:211;Республика Крым, р-н Сакский, на территории Лесновского сельского совета, индивидуальный участок №143;1000.0;Земли сельскохозяйственно го назначения;Размещение дачных домов и садовых домов;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;30;19;19;;90:11:130701:232;Республика Крым, Сакский район,на территории Лесновского сельскго совета, индивидуальный участок № 59;1000.0;Земли сельскохозяйственно го назначения;Размещение дачных домов и садовых домов;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;30;20;20;;90:11:130701:2440;Республика Крым, Сакский р-н, Лесновский с/с;625.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;625.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;31;21;21;;90:11:130701:2448;Республика Крым, Сакский р-н, Лесновский с/с;625.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;625.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;31;22;22;;90:11:130701:2449;Республика Крым, Сакский р-н, Лесновский с/с;625.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;625.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;31;23;23;;90:11:130701:2450;Республика Крым, Сакский р-н, Лесновский с/с;625.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;625.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;31;24;24;;90:11:130701:2451;Республика Крым, Сакский р-н, Лесновский с/с;625.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;625.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;31;25;25;;90:11:130701:2452;Республика Крым, Сакский р-н, Лесновский с/с;625.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;625.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;31;26;26;;90:11:130701:2453;Республика Крым, Сакский р-н, Лесновский с/с;625.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;625.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;31;27;27;;90:11:130701:25;Республика Крым, Сакский район, село Прибрежное, улица Дачная, 168;1000.0;Земли сельскохозяйственно го назначения;Размещение дачных домов и садовых домов;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;31;28;28;;90:11:130701:2570;Республика Крым, Сакский район, Лесновский сельский совет, за границами населённого пункта;400.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;400.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;32;29;29;;90:11:130701:2571;Республика Крым, Сакский район, Лесновский сельский совет, за границами населённого пункта;400.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;400.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;32;30;30;;90:11:130701:2572;Республика Крым, Сакский район, Лесновский сельский совет, за границами населённого пункта;400.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;400.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;32;31;31;;90:11:130701:2573;Республика Крым, Сакский район, Лесновский сельский совет, за границами населённого пункта;400.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;400.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;32;32;32;;90:11:130701:2581;Республика Крым, Сакский район, Лесновский сельский совет, за границами населённого пункта;400.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;400.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;32;33;33;;90:11:130701:2588;Республика Крым, Сакский район, Лесновский сельский совет, за границами населённого пункта;400.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;400.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;32;34;34;;90:11:130701:2589;Республика Крым, Сакский район, Лесновский сельский совет, за границами населённого пункта;400.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;400.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;32;35;35;;90:11:130701:2590;Республика Крым, Сакский район, Лесновский сельский совет, за границами населённого пункта;400.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;400.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;32;36;36;;90:11:130701:2591;Республика Крым, Сакский район, Лесновский сельский совет, за границами населённого пункта;400.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;400.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;33;37;37;;90:11:130701:2592;Республика Крым, Сакский район, Лесновский сельский совет, за границами населённого пункта;400.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;400.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;33;38;38;;90:11:130701:2593;Республика Крым, Сакский район, Лесновский сельский совет, за границами населённого пункта;400.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;400.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;33;39;39;;90:11:130701:2594;Республика Крым, Сакский район, Лесновский сельский совет, за границами населённого пункта;400.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;400.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;33;40;40;;90:11:130701:2618;Республика Крым, р-н Сакский, Лесновский с/с, уч 3, за пределами населенного пункта;600.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;600.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;33;41;41;;90:11:130701:2626;Республика Крым, р-н Сакский, Лесновский с/с, уч 3, за пределами населенного пункта;600.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;600.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;33;42;42;;90:11:130701:2627;Республика Крым, р-н Сакский, Лесновский с/с, уч 3, за пределами населенного пункта;600.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;600.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;33;43;43;;90:11:130701:2628;Республика Крым, р-н Сакский, Лесновский с/с, уч 3, за пределами населенного пункта;600.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;600.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;33;44;44;;90:11:130701:2629;Республика Крым, р-н Сакский, Лесновский с/с, уч 3, за пределами населенного пункта;600.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;600.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;34;45;45;;90:11:130701:2630;Республика Крым, р-н Сакский, Лесновский с/с, уч 3, за пределами населенного пункта;600.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;600.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;34;46;46;;90:11:130701:2631;Республика Крым, р-н Сакский, Лесновский с/с, уч 3, за пределами населенного пункта;600.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;600.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;34;47;47;;90:11:130701:2632;Республика Крым, р-н Сакский, Лесновский с/с, уч 3, за пределами населенного пункта;802.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;802.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;34;48;48;;90:11:130701:2660;Республика Крым, Сакский р-н, Лесновский с/с, уч 6, за пределами населенного пункта;652.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;652.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;34;49;49;;90:11:130701:2662;Республика Крым, Сакский р-н, Лесновский с/с, уч 6, за пределами населенного пункта;600.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;600.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;34;50;50;;90:11:130701:2663;Республика Крым, Сакский р-н, Лесновский с/с, уч 6, за пределами населенного пункта;600.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;600.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;34;51;51;;90:11:130701:2669;Республика Крым, Сакский р-н, Лесновский с/с, уч 6, за пределами населенного пункта;600.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;600.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;34;52;52;;90:11:130701:2670;Республика Крым, Сакский р-н, Лесновский с/с, уч 6, за пределами населенного пункта;600.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;600.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;35;53;53;;90:11:130701:2673;Республика Крым, Сакский р-н, Лесновский с/с, уч 6, за пределами населенного пункта;600.0;Земли сельскохозяйственно го назначения;Ведение личного подсобного хозяйства на полевых участках;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;600.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;35;54;54;;90:11:130701:280;Республика Крым, Сакский район, на территории Лесновского сельского совета, индивидуальный участок № 62;1000.0;Земли сельскохозяйственно го назначения;Размещение дачных домов и садовых домов;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;35;55;55;;90:11:130701:378;Республика Крым, район Сакский, село Прибрежное, улица Дачная, 172;1000.0;Земли населенных пунктов;Размещение дачных домов и садовых домов;Земли населенных пунктов;Земельные участки (территории) общего пользования;1000.0;Территории общего пользования;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;35;56;56;;90:11:130701:440;Российская Федерация, Республика Крым, Сакский муниципальный район, Лесновское сельское поселение, село Прибрежное, улица Дачная, земельный участок 164;1000.0;Земли сельскохозяйственно го назначения;Размещение дачных домов и садовых домов;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;35;57;57;;90:11:130701:45;Республика Крым, р-н Сакский, на территории Лесновского сельского совета, индивидуальный участок № 21;1000.0;Земли сельскохозяйственно го назначения;Размещение дачных домов и садовых домов;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
1;35;58;58;;90:11:130701:667;Республика Крым, р-н Сакский, на территории Лесновского сельского совета;1000.0;Земли сельскохозяйственно го назначения;Ведение дачного хозяйства;Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения;Автомобильный транспорт;1000.0;;Существующий земельный участок полностью расположен в границах зоны размещения объекта.
